ticker,cik,sic,ff12,ff48,ff49,ff_label,sic_desc
INIS,1038277,3823.0,6,-1,-1,BusEq,
CIF,833021,,12,-1,-1,Other,
RVRC,1839140,2834.0,10,-1,-1,Hlth,
GROW,754811,6282.0,11,-1,-1,Money,
DNQAF,1913577,2834.0,10,-1,-1,Hlth,
BBBXF,1548958,,12,-1,-1,Other,
VBIX,797542,7372.0,6,-1,-1,BusEq,
ITRM,1659323,2834.0,10,-1,-1,Hlth,
NDLS,1275158,5812.0,9,-1,-1,Shops,
SIDU,1879726,4812.0,7,-1,-1,Telcm,
MSW,1956166,1700.0,12,-1,-1,Other,
VRAR,1854445,7371.0,6,-1,-1,BusEq,
HRGN,1563665,3841.0,10,-1,-1,Hlth,
PGZFF,1566073,,12,-1,-1,Other,
SNAL,1886894,7372.0,6,-1,-1,BusEq,
HIGR,1807616,7011.0,12,-1,-1,Other,
AQUC,1861063,6770.0,11,-1,-1,Money,
CLRCF,1903392,6770.0,11,-1,-1,Money,
AUXXF,1725603,,12,-1,-1,Other,
BCG,1953984,6199.0,11,-1,-1,Money,
RNTX,1420565,2834.0,10,-1,-1,Hlth,
CLIR,1434524,3823.0,6,-1,-1,BusEq,
LITM,1769697,1090.0,12,-1,-1,Other,
DVLT,1682149,3674.0,6,-1,-1,BusEq,
RVPH,1742927,2834.0,10,-1,-1,Hlth,
PVCT,315545,2834.0,10,-1,-1,Hlth,
TTIPF,1877778,,12,-1,-1,Other,
PXS,1640043,4412.0,12,-1,-1,Other,
ELOG,2013320,4731.0,12,-1,-1,Other,
SOHO,1301236,6798.0,11,-1,-1,Money,
USGDF,1726159,,12,-1,-1,Other,
ZOOZ,1992818,3590.0,3,-1,-1,Manuf,
MBBC,1835385,6036.0,11,-1,-1,Money,
AAQL,1672571,7331.0,12,-1,-1,Other,
NINE,1532286,1389.0,4,-1,-1,Enrgy,
FENG,1509646,4833.0,7,-1,-1,Telcm,
JFU,1619544,6199.0,11,-1,-1,Money,
EZOO,1752372,7310.0,12,-1,-1,Other,
CDIX,811222,8011.0,10,-1,-1,Hlth,
BOSC,1005516,3576.0,6,-1,-1,BusEq,
KZR,1645666,2834.0,10,-1,-1,Hlth,
NRSN,1875091,2834.0,10,-1,-1,Hlth,
RAY,1948443,3630.0,2,-1,-1,Durbl,
LISMF,1643715,,12,-1,-1,Other,
MKDW,1991332,3600.0,3,-1,-1,Manuf,
ROMJF,1742195,,12,-1,-1,Other,
LRDC,1442492,1311.0,4,-1,-1,Enrgy,
DARE,1401914,2834.0,10,-1,-1,Hlth,
CLPS,1724542,7372.0,6,-1,-1,BusEq,
DOWAY,2038919,,12,-1,-1,Other,
IZM,1854572,5731.0,9,-1,-1,Shops,
SRLZF,861972,,12,-1,-1,Other,
GNRV,1418489,6022.0,11,-1,-1,Money,
SMOFF,1538189,,12,-1,-1,Other,
POWMF,1988634,,12,-1,-1,Other,
SKBL,2031009,1700.0,12,-1,-1,Other,
AZI,1959726,7500.0,12,-1,-1,Other,
VEEA,1840317,7373.0,6,-1,-1,BusEq,
CPPMF,1968617,,12,-1,-1,Other,
AAUAF,1015647,1000.0,12,-1,-1,Other,
SJ,1753673,7374.0,6,-1,-1,BusEq,
HWH,1897245,5122.0,9,-1,-1,Shops,
NEUP,1191070,2834.0,10,-1,-1,Hlth,
THAR,1861657,2834.0,10,-1,-1,Hlth,
ACUT,1850767,2834.0,10,-1,-1,Hlth,
HUIZ,1778982,6411.0,11,-1,-1,Money,
LBGJ,1896425,3580.0,3,-1,-1,Manuf,
PRKA,1297937,7990.0,12,-1,-1,Other,
OESX,1409375,3640.0,2,-1,-1,Durbl,
FORL,1936255,6770.0,11,-1,-1,Money,
SGRP,1004989,7389.0,12,-1,-1,Other,
CENN,1707919,3711.0,2,-1,-1,Durbl,
RMSG,1983324,7370.0,6,-1,-1,BusEq,
HWAUF,1817161,,12,-1,-1,Other,
BOWN,1973056,2840.0,5,-1,-1,Chems,
COCH,1840877,3842.0,10,-1,-1,Hlth,
LGCXF,1921582,,12,-1,-1,Other,
ALLR,1860657,2834.0,10,-1,-1,Hlth,
GDST,1858007,3620.0,3,-1,-1,Manuf,
AKTX,1541157,2834.0,10,-1,-1,Hlth,
RMCO,1843656,6794.0,11,-1,-1,Money,
MSS,1892292,5411.0,9,-1,-1,Shops,
AERT,1853044,8742.0,12,-1,-1,Other,
TRSG,1943444,3530.0,3,-1,-1,Manuf,
TENX,34956,2834.0,10,-1,-1,Hlth,
BOF,1962481,2000.0,1,-1,-1,NoDur,
HHS,45919,7331.0,12,-1,-1,Other,
BFNH,1310488,3826.0,6,-1,-1,BusEq,
PKKFF,1558924,7372.0,6,-1,-1,BusEq,
MIRA,1904286,2834.0,10,-1,-1,Hlth,
WTMA,1866226,3690.0,6,-1,-1,BusEq,
CVKD,1937993,2834.0,10,-1,-1,Hlth,
STCB,1539850,7311.0,12,-1,-1,Other,
QNTO,1391933,6036.0,11,-1,-1,Money,
AZASF,1701599,,12,-1,-1,Other,
KFFB,1297341,6035.0,11,-1,-1,Money,
CLSD,1539029,2834.0,10,-1,-1,Hlth,
APAAF,1419336,,12,-1,-1,Other,
RSRV,83350,1311.0,4,-1,-1,Enrgy,
LEE,58361,2711.0,1,-1,-1,NoDur,
SPRU,1772720,4911.0,8,-1,-1,Utils,
KLNG,1110607,3533.0,3,-1,-1,Manuf,
RGCCF,1918151,,12,-1,-1,Other,
FLUX,1083743,3690.0,6,-1,-1,BusEq,
APUS,1894525,2834.0,10,-1,-1,Hlth,
AVNI,1113313,6770.0,11,-1,-1,Money,
VPLM,1410738,3661.0,6,-1,-1,BusEq,
NOM,899782,,12,-1,-1,Other,
FCCI,1807689,5810.0,9,-1,-1,Shops,
ALDS,1755101,7374.0,6,-1,-1,BusEq,
WPGCF,1404353,,12,-1,-1,Other,
NSYS,722313,3679.0,6,-1,-1,BusEq,
ARKR,779544,5812.0,9,-1,-1,Shops,
ITHR,1919191,3690.0,6,-1,-1,BusEq,
GSUN,1826376,8200.0,12,-1,-1,Other,
SNES,1680378,2870.0,5,-1,-1,Chems,
BOLD,1782303,2834.0,10,-1,-1,Hlth,
OMH,1944902,6531.0,11,-1,-1,Money,
BLBX,1567900,1000.0,12,-1,-1,Other,
EBON,1799290,6200.0,11,-1,-1,Money,
PN,2001288,5045.0,9,-1,-1,Shops,
SOND,1819395,7000.0,12,-1,-1,Other,
KNGRF,1191832,1400.0,12,-1,-1,Other,
RENT,1468327,5990.0,9,-1,-1,Shops,
JYD,1938186,4731.0,12,-1,-1,Other,
NFUNF,1985830,,12,-1,-1,Other,
TOPS,1296484,4412.0,12,-1,-1,Other,
NYC,1595527,6798.0,11,-1,-1,Money,
IPM,1355839,7370.0,6,-1,-1,BusEq,
TURB,1963439,3690.0,6,-1,-1,BusEq,
CCM,1472072,8011.0,10,-1,-1,Hlth,
WTHVF,1562530,,12,-1,-1,Other,
HCAI,1958399,3990.0,2,-1,-1,Durbl,
PAYD,1017655,7389.0,12,-1,-1,Other,
VTYB,1509302,6022.0,11,-1,-1,Money,
MTC,1742518,7372.0,6,-1,-1,BusEq,
CSAI,1709628,7370.0,6,-1,-1,BusEq,
DUO,1750593,6500.0,11,-1,-1,Money,
PRZO,1916241,3728.0,3,-1,-1,Manuf,
ENLV,1596812,2834.0,10,-1,-1,Hlth,
LGPS,2040290,1531.0,12,-1,-1,Other,
AZZTF,1706404,,12,-1,-1,Other,
LGCB,1969401,5961.0,9,-1,-1,Shops,
BTCT,1796514,6199.0,11,-1,-1,Money,
SAGT,2029138,7372.0,6,-1,-1,BusEq,
MNDO,1119083,7371.0,6,-1,-1,BusEq,
TLF,909724,3100.0,1,-1,-1,NoDur,
ICU,1831868,3841.0,10,-1,-1,Hlth,
YMAT,1875016,3949.0,1,-1,-1,NoDur,
VLTLF,1872061,,12,-1,-1,Other,
RLYB,1739410,2834.0,10,-1,-1,Hlth,
MMTIF,1085921,7371.0,6,-1,-1,BusEq,
JGLDF,1686000,,12,-1,-1,Other,
ZCMD,1785566,8200.0,12,-1,-1,Other,
MGRX,1938046,8090.0,10,-1,-1,Hlth,
WFF,1980210,3990.0,2,-1,-1,Durbl,
NRXS,1933567,3845.0,10,-1,-1,Hlth,
MSAI,1863990,3827.0,6,-1,-1,BusEq,
AUST,1817740,1040.0,12,-1,-1,Other,
MTEK,1872964,3669.0,6,-1,-1,BusEq,
KIDZ,2022308,8200.0,12,-1,-1,Other,
CSDX,1106861,7372.0,6,-1,-1,BusEq,
COHN,1270436,6211.0,11,-1,-1,Money,
EHSI,1089815,8093.0,10,-1,-1,Hlth,
UTSI,1030471,3669.0,6,-1,-1,BusEq,
CREX,1356093,7373.0,6,-1,-1,BusEq,
PSHG,1481241,4412.0,12,-1,-1,Other,
RVP,946563,3841.0,10,-1,-1,Hlth,
GLABF,1940016,,12,-1,-1,Other,
ABCP,20639,6512.0,11,-1,-1,Money,
PETV,1512922,3841.0,10,-1,-1,Hlth,
VCIG,1930510,8744.0,12,-1,-1,Other,
RYOJ,2012600,8742.0,12,-1,-1,Other,
KENS,55234,7990.0,12,-1,-1,Other,
IQST,1527702,4813.0,7,-1,-1,Telcm,
PPCB,1517681,2834.0,10,-1,-1,Hlth,
NNVC,1379006,2834.0,10,-1,-1,Hlth,
JVA,1007019,2090.0,1,-1,-1,NoDur,
GTHP,924515,3845.0,10,-1,-1,Hlth,
CRMZ,315958,7320.0,12,-1,-1,Other,
CKX,352955,1311.0,4,-1,-1,Enrgy,
GWTI,1572386,2090.0,1,-1,-1,NoDur,
BESS,1066764,4911.0,8,-1,-1,Utils,
GFAI,1804469,7381.0,12,-1,-1,Other,
IRIX,1006045,3845.0,10,-1,-1,Hlth,
FGL,1989930,1700.0,12,-1,-1,Other,
DXST,1958133,4950.0,12,-1,-1,Other,
UPYY,1677897,7372.0,6,-1,-1,BusEq,
MMCP,1879293,3567.0,3,-1,-1,Manuf,
XOS,1819493,3714.0,2,-1,-1,Durbl,
SNYR,1562733,2833.0,10,-1,-1,Hlth,
CLNV,1391426,2860.0,5,-1,-1,Chems,
GDTC,1873093,2834.0,10,-1,-1,Hlth,
EPOW,1780731,3690.0,6,-1,-1,BusEq,
TBTC,1090396,7990.0,12,-1,-1,Other,
SDCH,1022505,7374.0,6,-1,-1,BusEq,
TRT,732026,3559.0,3,-1,-1,Manuf,
SEGG,1673481,7372.0,6,-1,-1,BusEq,
ADGM,2006986,3841.0,10,-1,-1,Hlth,
LIQT,1307579,3590.0,3,-1,-1,Manuf,
DUKR,1638911,3721.0,3,-1,-1,Manuf,
CLOQ,1437517,7372.0,6,-1,-1,BusEq,
CRIS,1108205,2836.0,10,-1,-1,Hlth,
MGIH,1903995,2750.0,3,-1,-1,Manuf,
HYOR,1070789,6552.0,11,-1,-1,Money,
FBLG,1958777,2834.0,10,-1,-1,Hlth,
ROLR,1947210,7900.0,12,-1,-1,Other,
EJH,1769768,7600.0,9,-1,-1,Shops,
VCUFF,1884122,,12,-1,-1,Other,
THMG,711034,1000.0,12,-1,-1,Other,
PASG,1787297,2836.0,10,-1,-1,Hlth,
WVVI,838875,2080.0,1,-1,-1,NoDur,
HUBC,1905660,3576.0,6,-1,-1,BusEq,
GTEC,1735041,3560.0,3,-1,-1,Manuf,
SNNF,2072421,6021.0,11,-1,-1,Money,
DROR,1282980,3843.0,10,-1,-1,Hlth,
CWD,1627282,6500.0,11,-1,-1,Money,
GYRO,1589061,6512.0,11,-1,-1,Money,
VASO,839087,3845.0,10,-1,-1,Hlth,
WLFFF,1544883,,12,-1,-1,Other,
DRIO,1533998,3841.0,10,-1,-1,Hlth,
LIXT,1335105,2834.0,10,-1,-1,Hlth,
SFRX,1106213,7900.0,12,-1,-1,Other,
SABS,1833214,2836.0,10,-1,-1,Hlth,
DTCK,1949478,5150.0,9,-1,-1,Shops,
PMN,1374339,2834.0,10,-1,-1,Hlth,
SONN,1106838,2834.0,10,-1,-1,Hlth,
QTTB,1661998,2834.0,10,-1,-1,Hlth,
STAI,1994624,3825.0,6,-1,-1,BusEq,
GPMTF,1677084,,12,-1,-1,Other,
SBDS,1870600,3949.0,1,-1,-1,NoDur,
TAOX,1571934,2834.0,10,-1,-1,Hlth,
GLBS,1499780,4412.0,12,-1,-1,Other,
MRAI,1844392,8090.0,10,-1,-1,Hlth,
JL,1948436,5600.0,9,-1,-1,Shops,
PFAI,2032755,700.0,1,-1,-1,NoDur,
ATCMF,1567663,,12,-1,-1,Other,
AIJTY,1713923,7370.0,6,-1,-1,BusEq,
PRPH,868278,2834.0,10,-1,-1,Hlth,
ASBP,1847345,2834.0,10,-1,-1,Hlth,
CJMB,2032545,7389.0,12,-1,-1,Other,
JBDI,1964314,3412.0,3,-1,-1,Manuf,
JSDA,1083522,2080.0,1,-1,-1,NoDur,
MI,1958713,6199.0,11,-1,-1,Money,
GREE,1844971,6199.0,11,-1,-1,Money,
NGLD,1605481,1040.0,12,-1,-1,Other,
AIXI,1935172,7372.0,6,-1,-1,BusEq,
CNF,1733868,6199.0,11,-1,-1,Money,
JOB,40570,7361.0,12,-1,-1,Other,
RVSN,1743905,3743.0,3,-1,-1,Manuf,
AYTU,1385818,2834.0,10,-1,-1,Hlth,
CING,1862150,2834.0,10,-1,-1,Hlth,
ANGH,1871983,4899.0,7,-1,-1,Telcm,
OCLN,1419793,3559.0,3,-1,-1,Manuf,
NCRA,1756180,200.0,1,-1,-1,NoDur,
TRRFF,1713979,,12,-1,-1,Other,
YTFD,1311673,6770.0,11,-1,-1,Money,
TMDE,2009714,5172.0,9,-1,-1,Shops,
SPND,867038,1311.0,4,-1,-1,Enrgy,
IROH,1901203,2000.0,1,-1,-1,NoDur,
IEGCF,1537317,,12,-1,-1,Other,
HTCR,1892322,7374.0,6,-1,-1,BusEq,
HLLK,1331421,6500.0,11,-1,-1,Money,
CTXR,1506251,2834.0,10,-1,-1,Hlth,
CVV,766792,3559.0,3,-1,-1,Manuf,
MILIF,1866460,,12,-1,-1,Other,
NWGL,1948294,2400.0,12,-1,-1,Other,
WKSP,1096275,3714.0,2,-1,-1,Durbl,
BNGO,1411690,3826.0,6,-1,-1,BusEq,
SUND,1171838,6411.0,11,-1,-1,Money,
EHLD,2032779,4412.0,12,-1,-1,Other,
STLY,797465,6798.0,11,-1,-1,Money,
JUPGF,1684688,1040.0,12,-1,-1,Other,
MOGU,1743971,7389.0,12,-1,-1,Other,
NAII,787253,2833.0,10,-1,-1,Hlth,
OTLC,908259,2834.0,10,-1,-1,Hlth,
PFSB,1967656,6036.0,11,-1,-1,Money,
COSM,1474167,5122.0,9,-1,-1,Shops,
OHCFF,1735514,,12,-1,-1,Other,
GNOLF,1261002,1389.0,4,-1,-1,Enrgy,
CHKR,1524769,1311.0,4,-1,-1,Enrgy,
DWIS,1192323,7389.0,12,-1,-1,Other,
KDOZF,1318482,7311.0,12,-1,-1,Other,
REE,1843588,3711.0,2,-1,-1,Durbl,
PTHL,1970544,3845.0,10,-1,-1,Hlth,
SIREF,1577783,,12,-1,-1,Other,
CNFN,1352952,7389.0,12,-1,-1,Other,
EHGO,1879754,7359.0,12,-1,-1,Other,
TBH,1903595,7990.0,12,-1,-1,Other,
KCCFF,1726906,,12,-1,-1,Other,
LEXX,1348362,2834.0,10,-1,-1,Hlth,
WXM,1979610,1700.0,12,-1,-1,Other,
VIPZ,1832161,5900.0,9,-1,-1,Shops,
LRE,1888980,1531.0,12,-1,-1,Other,
HBIO,1123494,3826.0,6,-1,-1,BusEq,
GWH,1819438,3690.0,6,-1,-1,BusEq,
ANY,1591956,6199.0,11,-1,-1,Money,
IEHC,50292,3678.0,6,-1,-1,BusEq,
WKHS,1425287,3711.0,2,-1,-1,Durbl,
SEV,1786471,3711.0,2,-1,-1,Durbl,
NEWH,1371128,3081.0,3,-1,-1,Manuf,
HOTH,1711786,2834.0,10,-1,-1,Hlth,
USIC,1940366,,12,-1,-1,Other,
LSTA,320017,2834.0,10,-1,-1,Hlth,
BANL,1914805,5172.0,9,-1,-1,Shops,
CETI,1935092,3690.0,6,-1,-1,BusEq,
VNCE,1579157,5600.0,9,-1,-1,Shops,
AEHL,1470683,4899.0,7,-1,-1,Telcm,
CTRM,1720161,4412.0,12,-1,-1,Other,
GDHG,1928340,7990.0,12,-1,-1,Other,
BDCO,793306,1311.0,4,-1,-1,Enrgy,
MMA,1981519,7380.0,12,-1,-1,Other,
HUDI,1791725,3317.0,3,-1,-1,Manuf,
NXGL,1468929,3841.0,10,-1,-1,Hlth,
MJID,1897532,2300.0,1,-1,-1,NoDur,
CMBM,1738177,3663.0,6,-1,-1,BusEq,
BTCY,1630113,3841.0,10,-1,-1,Hlth,
GIGM,1105101,7370.0,6,-1,-1,BusEq,
ARBK,1841675,6199.0,11,-1,-1,Money,
RCG,919567,,12,-1,-1,Other,
FIEE,1467761,3661.0,6,-1,-1,BusEq,
PT,1716338,7370.0,6,-1,-1,BusEq,
SCIA,830616,3620.0,3,-1,-1,Manuf,
ILAL,1657214,6552.0,11,-1,-1,Money,
CETY,1329606,4924.0,8,-1,-1,Utils,
GEDC,1174891,6798.0,11,-1,-1,Money,
RDGMF,1820025,,12,-1,-1,Other,
BRQL,1854526,7374.0,6,-1,-1,BusEq,
FCUV,1590418,3823.0,6,-1,-1,BusEq,
MDRR,1654595,6798.0,11,-1,-1,Money,
JPOTF,1061612,7372.0,6,-1,-1,BusEq,
UEEC,1096938,3842.0,10,-1,-1,Hlth,
CMRZF,1700553,,12,-1,-1,Other,
FPAY,1397047,7359.0,12,-1,-1,Other,
NXPL,1058307,4813.0,7,-1,-1,Telcm,
EVAX,1828253,2836.0,10,-1,-1,Hlth,
YQ,1821468,8200.0,12,-1,-1,Other,
RNGE,1438943,1600.0,12,-1,-1,Other,
GOVX,832489,2834.0,10,-1,-1,Hlth,
INTJ,1916416,8742.0,12,-1,-1,Other,
DFLI,1847986,3690.0,6,-1,-1,BusEq,
PULM,1574235,2834.0,10,-1,-1,Hlth,
OFAL,2036307,8711.0,12,-1,-1,Other,
CARM,1485003,2834.0,10,-1,-1,Hlth,
GLE,1908705,7374.0,6,-1,-1,BusEq,
SCNX,1382574,2834.0,10,-1,-1,Hlth,
MXC,66418,1311.0,4,-1,-1,Enrgy,
CRCW,1688126,7374.0,6,-1,-1,BusEq,
TUNGF,2049560,,12,-1,-1,Other,
EMGDF,1790607,,12,-1,-1,Other,
BATL,1282648,1311.0,4,-1,-1,Enrgy,
EDSA,1540159,2834.0,10,-1,-1,Hlth,
CRE,2003977,2750.0,3,-1,-1,Manuf,
OXBR,1584831,6331.0,11,-1,-1,Money,
LGVN,1721484,2834.0,10,-1,-1,Hlth,
NNUP,888981,3944.0,1,-1,-1,NoDur,
LMFA,1640384,6199.0,11,-1,-1,Money,
MFON,1447380,7372.0,6,-1,-1,BusEq,
KITT,1849820,3569.0,3,-1,-1,Manuf,
OPI,1456772,6500.0,11,-1,-1,Money,
NISN,1603993,3490.0,3,-1,-1,Manuf,
PHNMF,1720553,,12,-1,-1,Other,
SYBX,1527599,2834.0,10,-1,-1,Hlth,
CLRB,1279704,2834.0,10,-1,-1,Hlth,
EDTK,1782309,8200.0,12,-1,-1,Other,
KDKGF,872699,1040.0,12,-1,-1,Other,
IPW,1830072,5200.0,9,-1,-1,Shops,
APHP,1771995,7900.0,12,-1,-1,Other,
KRKR,1779476,7389.0,12,-1,-1,Other,
ALUR,1964979,3841.0,10,-1,-1,Hlth,
ENFY,857949,2870.0,5,-1,-1,Chems,
BLIN,1378590,7372.0,6,-1,-1,BusEq,
HTOO,1819794,3620.0,3,-1,-1,Manuf,
DTSS,1631282,7372.0,6,-1,-1,BusEq,
IMTCF,1288268,1000.0,12,-1,-1,Other,
SABOF,1896752,,12,-1,-1,Other,
ELPW,2015691,3690.0,6,-1,-1,BusEq,
TLIH,1982012,5080.0,9,-1,-1,Shops,
TRXA,1437750,6199.0,11,-1,-1,Money,
BHV,1169034,,12,-1,-1,Other,
MTVA,1638287,2834.0,10,-1,-1,Hlth,
IBIO,1420720,2834.0,10,-1,-1,Hlth,
GTIM,825324,5812.0,9,-1,-1,Shops,
ELSE,351789,3823.0,6,-1,-1,BusEq,
BRGX,1593184,7370.0,6,-1,-1,BusEq,
CXAI,1820875,7372.0,6,-1,-1,BusEq,
TOMZ,314227,2860.0,5,-1,-1,Chems,
LBCMF,1580110,,12,-1,-1,Other,
CWBHF,1750155,100.0,1,-1,-1,NoDur,
MTEX,1056358,2833.0,10,-1,-1,Hlth,
SAGGF,1727370,,12,-1,-1,Other,
IHT,82473,6798.0,11,-1,-1,Money,
AMS,744825,8071.0,10,-1,-1,Hlth,
AWHL,926617,2835.0,10,-1,-1,Hlth,
APYP,1568969,7371.0,6,-1,-1,BusEq,
HGTXU,862022,6792.0,11,-1,-1,Money,
PWM,1765850,6199.0,11,-1,-1,Money,
ISPC,1558569,8731.0,12,-1,-1,Other,
PCSV,1122020,8200.0,12,-1,-1,Other,
MSBB,1967306,6036.0,11,-1,-1,Money,
CMMB,1534248,2834.0,10,-1,-1,Hlth,
AITX,1498148,7372.0,6,-1,-1,BusEq,
GOVB,1978811,6036.0,11,-1,-1,Money,
SFHG,1926792,2750.0,3,-1,-1,Manuf,
INBS,1725430,3841.0,10,-1,-1,Hlth,
BGI,1179821,5944.0,9,-1,-1,Shops,
ESHSF,1907622,,12,-1,-1,Other,
AIMD,1014763,2834.0,10,-1,-1,Hlth,
ARTW,7623,3523.0,3,-1,-1,Manuf,
ZEFIF,1945138,,12,-1,-1,Other,
AIRI,1009891,3728.0,3,-1,-1,Manuf,
SMSI,948708,7372.0,6,-1,-1,BusEq,
BLRX,1498403,2834.0,10,-1,-1,Hlth,
COOT,1959994,2070.0,1,-1,-1,NoDur,
LPCN,1535955,2834.0,10,-1,-1,Hlth,
WNLV,1558740,7812.0,12,-1,-1,Other,
USEA,1912847,4400.0,12,-1,-1,Other,
ATHA,1620463,2836.0,10,-1,-1,Hlth,
ELBM,1907184,1400.0,12,-1,-1,Other,
LEDS,1333822,3674.0,6,-1,-1,BusEq,
PCLA,2018462,3640.0,2,-1,-1,Durbl,
ECRO,1300317,6798.0,11,-1,-1,Money,
KTEL,845819,4899.0,7,-1,-1,Telcm,
CUPR,1995704,3842.0,10,-1,-1,Hlth,
NERV,1598646,2834.0,10,-1,-1,Hlth,
MSGM,1821175,7372.0,6,-1,-1,BusEq,
JEM,2018222,5600.0,9,-1,-1,Shops,
CYCC,1130166,2834.0,10,-1,-1,Hlth,
COCP,1412486,2834.0,10,-1,-1,Hlth,
CNRCF,1996586,,12,-1,-1,Other,
YHGJ,1042187,3060.0,3,-1,-1,Manuf,
IRVRF,1666782,,12,-1,-1,Other,
RETO,1687277,3290.0,3,-1,-1,Manuf,
BURU,1814215,3690.0,6,-1,-1,BusEq,
TKLF,1836242,5990.0,9,-1,-1,Shops,
SLNH,64463,6199.0,11,-1,-1,Money,
NPRFF,1859022,,12,-1,-1,Other,
IMNN,749647,2834.0,10,-1,-1,Hlth,
MWYN,2030522,5141.0,9,-1,-1,Shops,
RKHNF,1422532,,12,-1,-1,Other,
NCEW,1968043,4731.0,12,-1,-1,Other,
AMZE,1880343,5961.0,9,-1,-1,Shops,
PREM,1570937,3841.0,10,-1,-1,Hlth,
HYFM,1695295,5190.0,9,-1,-1,Shops,
LSH,1996192,4731.0,12,-1,-1,Other,
INEO,1933951,5010.0,9,-1,-1,Shops,
CCTG,1931717,3640.0,2,-1,-1,Durbl,
QMCI,1101433,7389.0,12,-1,-1,Other,
TESI,1514056,7371.0,6,-1,-1,BusEq,
BREA,1939965,7900.0,12,-1,-1,Other,
VAUCF,1723047,,12,-1,-1,Other,
LRRIF,1992500,,12,-1,-1,Other,
WETH,1826660,3577.0,6,-1,-1,BusEq,
SPRS,747540,5065.0,9,-1,-1,Shops,
PBSV,1304161,8742.0,12,-1,-1,Other,
ETS,2053641,4210.0,12,-1,-1,Other,
NXL,1527352,3845.0,10,-1,-1,Hlth,
NCL,1923780,3089.0,3,-1,-1,Manuf,
FAAS,1844981,7372.0,6,-1,-1,BusEq,
BCTX,1610820,2834.0,10,-1,-1,Hlth,
PHIO,1533040,2834.0,10,-1,-1,Hlth,
DLPN,1282224,7200.0,9,-1,-1,Shops,
INLF,1991592,3569.0,3,-1,-1,Manuf,
CNEY,1780785,2860.0,5,-1,-1,Chems,
PUBC,1575858,2870.0,5,-1,-1,Chems,
GELS,1920092,2834.0,10,-1,-1,Hlth,
ACPS,1133116,1700.0,12,-1,-1,Other,
HCTI,1839285,7373.0,6,-1,-1,BusEq,
PMNT,1849221,2300.0,1,-1,-1,NoDur,
CSRIF,1928345,,12,-1,-1,Other,
PHH,1986247,2840.0,5,-1,-1,Chems,
NVNO,1661053,3841.0,10,-1,-1,Hlth,
BKUCF,1463978,,12,-1,-1,Other,
TRBMF,1406944,,12,-1,-1,Other,
HXHX,1936817,4210.0,12,-1,-1,Other,
HKPD,2007702,5122.0,9,-1,-1,Shops,
CANF,1536196,2834.0,10,-1,-1,Hlth,
NMREF,1519457,,12,-1,-1,Other,
LDDFF,1919776,,12,-1,-1,Other,
ABP,1893219,2836.0,10,-1,-1,Hlth,
ATON,1095435,2834.0,10,-1,-1,Hlth,
NXTC,1661059,2834.0,10,-1,-1,Hlth,
QYOUF,1650287,7829.0,12,-1,-1,Other,
TWOH,1494413,7389.0,12,-1,-1,Other,
CARV,1016178,6035.0,11,-1,-1,Money,
MNTS,1781162,3760.0,3,-1,-1,Manuf,
RYES,1424864,1000.0,12,-1,-1,Other,
BIVI,1580149,2834.0,10,-1,-1,Hlth,
SRXH,1471727,2080.0,1,-1,-1,NoDur,
CFOO,1310630,2833.0,10,-1,-1,Hlth,
XIN,1398453,1520.0,12,-1,-1,Other,
EFOI,924168,3640.0,2,-1,-1,Durbl,
NBY,1389545,2834.0,10,-1,-1,Hlth,
INTS,1567264,2836.0,10,-1,-1,Hlth,
BNAI,1838163,7373.0,6,-1,-1,BusEq,
MRM,1819704,7200.0,9,-1,-1,Shops,
SNGX,812796,2834.0,10,-1,-1,Hlth,
REBN,1707910,5812.0,9,-1,-1,Shops,
UUU,102109,5065.0,9,-1,-1,Shops,
PFHO,1138476,8090.0,10,-1,-1,Hlth,
OSRH,1840425,3841.0,10,-1,-1,Hlth,
ORKT,1979407,7372.0,6,-1,-1,BusEq,
CLEV,1414382,3590.0,3,-1,-1,Manuf,
ADAP,1621227,2836.0,10,-1,-1,Hlth,
EONR,1842556,1311.0,4,-1,-1,Enrgy,
CIIT,1557798,3576.0,6,-1,-1,BusEq,
BFRG,1829247,2834.0,10,-1,-1,Hlth,
TIGCF,1387473,,12,-1,-1,Other,
GLBZ,890066,6022.0,11,-1,-1,Money,
FLYYQ,1498710,4512.0,12,-1,-1,Other,
TNMG,2013186,7310.0,12,-1,-1,Other,
PHGE,1739174,2836.0,10,-1,-1,Hlth,
FLGC,1790169,2834.0,10,-1,-1,Hlth,
JCTC,885307,5211.0,9,-1,-1,Shops,
PSIG,1997201,4731.0,12,-1,-1,Other,
APM,1734005,3829.0,6,-1,-1,BusEq,
MLEC,1937737,2200.0,1,-1,-1,NoDur,
LPSIF,1472466,,12,-1,-1,Other,
CDTG,1793895,4950.0,12,-1,-1,Other,
PBMLF,1319150,1000.0,12,-1,-1,Other,
MHUA,1835615,3841.0,10,-1,-1,Hlth,
TAIT,942126,5065.0,9,-1,-1,Shops,
RLBY,34285,7363.0,12,-1,-1,Other,
BRTX,1505497,8090.0,10,-1,-1,Hlth,
BHAT,1759136,5160.0,9,-1,-1,Shops,
MAPPF,1493130,,12,-1,-1,Other,
FLYE,1975940,3711.0,2,-1,-1,Durbl,
TXMD,25743,2834.0,10,-1,-1,Hlth,
ATBHF,1592104,,12,-1,-1,Other,
